Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient
2007,4,Nebraska,Histamine,,Confirmed,Restaurant - other or unknown type,4,2,0,yellowfin tuna,
2007,5,Tennessee,,,,Restaurant - other or unknown type,20,0,0,,
2007,5,Arizona,,,,Restaurant - other or unknown type,4,0,0,,
2007,5,Arizona,,,,Restaurant - other or unknown type,26,0,0,"roast beef, other",
2007,6,Minnesota,Scombroid toxin,,Suspected,Restaurant - other or unknown type,4,0,0,"tuna, unspecified",
2007,5,Arizona,,,,Restaurant - other or unknown type,4,0,0,,
2007,6,Illinois,Staphylococcus aureus,,Confirmed,Caterer (food prepared off-site from where served); Other (describe in remarks),75,0,0,"pork, bbq",
2007,5,Illinois,Salmonella enterica,Litchfield,Confirmed,Restaurant - other or unknown type,6,0,0,,
2007,6,Illinois,,,,Private home/residence; Caterer (food prepared off-site from where served),35,0,0,"turkey, roasted",
2007,6,Illinois,,,,Restaurant - other or unknown type,3,0,0,,
2007,6,Illinois,Staphylococcus aureus,,Confirmed,Private home/residence,12,3,0,enchiladas,
2007,1,California,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),15,1,0,"sandwich, unspecified",
2007,5,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type; Grocery store,11,0,0,"beans, unspecified",
2007,3,Georgia,Salmonella enterica,Montevideo,Confirmed,Restaurant - other or unknown type,6,0,0,,
2007,6,Maryland,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,94,1,0,tap water,
2007,6,Iowa,Clostridium perfringens,,Confirmed,Private home/residence,61,0,0,,
2007,5,Kansas,,,,Restaurant - other or unknown type,4,,,,
2007,5,Michigan,,,,Restaurant - other or unknown type; Private home/residence; Grocery store,8,0,0,"salad, unspecified",
2007,4,Michigan,,,,Restaurant - other or unknown type; Private home/residence,11,0,0,,
2007,6,Colorado,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,3,0,0,,
2007,4,Vermont,Salmonella enterica,Braenderup,Confirmed,Restaurant - other or unknown type,2,0,0,,
2007,3,Vermont,,,,Restaurant - other or unknown type,12,0,0,other food,
2006,8,Pennsylvania,Salmonella enterica,Typhimurium,Confirmed,Grocery store; Other (describe in remarks),20,2,0,"raw milk; queso fresco, unpasteurized",
2007,2,Pennsylvania,Salmonella enterica,Typhimurium,Confirmed,Unknown,6,1,0,,
2007,3,Pennsylvania,Campylobacter unknown,,Confirmed,Unknown,4,0,0,,
2007,4,Pennsylvania,Norovirus Genogroup I,,Confirmed,Banquet Facility (food prepared and served on-site),33,0,0,pork,
2007,5,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Caterer (food prepared off-site from where served),13,0,0,"onion, unspecified",
2007,6,Pennsylvania,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,2,0,0,,
2007,6,Pennsylvania,Salmonella enterica,Enteritidis,Confirmed,Unknown,2,0,0,,
2007,6,Pennsylvania,Bacillus cereus,,Confirmed,Banquet Facility (food prepared and served on-site),25,0,0,other vegetable,
2007,6,Iowa,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,8,0,0,,
2005,9,California,Salmonella unknown,,Confirmed,Other (describe in remarks),2,0,0,"queso fresco, unpasteurized",milk
2006,5,California,,,,Restaurant - other or unknown type,2,0,0,"seafood, unspecified",
2007,6,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type; Other (describe in remarks),49,0,0,"mixed vegetables, unspecified",
2007,2,Texas,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,89,5,2,,
2006,5,California,Other - Bacterium,,Suspected,Restaurant - other or unknown type,3,0,0,"ground beef, cheeseburger",
2007,7,Illinois,,,,Restaurant - other or unknown type,5,0,0,,
2007,6,Texas,Shigella sonnei,,Confirmed,,16,3,0,"chicken, bbq",
2006,9,California,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,2,0,0,,
2006,5,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Unknown,15,0,0,tri-tip,beef; spices
2007,1,California,,,,Restaurant - other or unknown type,2,1,0,"chicken, hamburger",chicken
2007,5,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,2,0,0,"pizza, unspecified",
2007,7,New York,Clostridium perfringens,,Confirmed,Camp,40,0,0,"roast beef, unspecified",beef
2007,6,Washington,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,8,0,0,specialty/ethnic dishes,
2007,5,Vermont,Salmonella enterica,Muenchen,Confirmed,,3,0,0,,
2007,5,Colorado,Campylobacter jejuni,,Suspected,Private home/residence,4,1,0,"other cheese, unspecified",
2007,5,Kansas,,,,Restaurant - other or unknown type,5,0,0,,
2006,7,Oregon,Norovirus Genogroup II,unknown,Confirmed,"Fair, festival, other temp or mobile services",34,0,0,,
2007,6,Florida,,,,Restaurant - other or unknown type,2,,,chicken tempura,
2007,6,Arkansas,Salmonella enterica,Hadar,Confirmed,Private home/residence,5,2,0,"chicken, casserole",
2007,6,Florida,,,,Restaurant - other or unknown type,2,,,"refried beans, unspecified; taco, beef",
2007,6,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,5,,,"fried rice, unspecified; chicken dishes",
2007,5,Florida,Salmonella unknown,,Confirmed,Restaurant - other or unknown type,5,,,multiple foods,
2007,6,Washington DC,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type; Private home/residence,46,,,"tomato, unspecified; avocado, unspecified; guacamole, unspecified; cilantro, unspecified",
2007,6,Illinois,Salmonella enterica,Heidelberg,Confirmed,"Restaurant - other or unknown type; Fair, festival, other temp or mobile services",802,29,0,hummus,
2007,6,New York,,,,Restaurant - other or unknown type,4,0,0,,
2007,6,Arizona,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,3,0,0,,
2007,5,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,23,,0,,
2007,4,South Carolina,Campylobacter jejuni; Salmonella enterica,Give,Confirmed; Confirmed,Other (describe in remarks),11,4,0,raw milk,
2006,9,Multistate,Clostridium botulinum,,Confirmed,Other (describe in remarks),4,4,1,"carrot juice, pasteurized",
2007,7,North Dakota,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,Private home/residence,23,0,0,,
2006,6,Multistate,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type,115,8,0,"tomato, unspecified",
2007,4,Texas,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,4,1,0,"ground beef, hamburger",
2006,5,Texas,,,,Banquet Facility (food prepared and served on-site); Other (describe in remarks),15,0,0,,
2006,5,Texas,,,,Restaurant - other or unknown type,3,0,0,,
2007,3,Oregon,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,2,2,0,,
2007,6,Hawaii,Ciguatoxin,,Confirmed,Private home/residence,2,0,0,"fish, perch",
2007,1,Florida,Salmonella unknown,,Confirmed,"Fair, festival, other temp or mobile services",13,,,"turkey, other",
2007,6,Oregon,,,,Restaurant - other or unknown type,4,0,0,,
2007,6,Oregon,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - other or unknown type,2,1,0,,
2006,8,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence; Other (describe in remarks),238,103,5,spinach,
2007,7,Oregon,,,,Restaurant - other or unknown type; Private home/residence,5,0,0,,
2007,6,Oregon,Norovirus unknown,,Suspected,Restaurant - other or unknown type,25,0,0,,
2006,11,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,77,55,0,"lettuce, unspecified",
2006,11,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,80,23,0,"lettuce, unspecified",
2006,6,Multistate,Salmonella enterica,Oranienburg,Confirmed,Long-term care/nursing home/assisted living facility; Hospital,41,7,0,fruit salad,
2007,7,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type; Other (describe in remarks),21,0,0,,
2006,9,Multistate,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type; Private home/residence,192,24,0,"tomato, unspecified",
2006,8,Multistate,Salmonella enterica,Tennessee,Confirmed,Other (describe in remarks),715,129,0,peanut butter,
2007,6,Kansas,,,,Restaurant - other or unknown type; Private home/residence,4,0,0,,
2007,6,Kansas,,,,Restaurant - other or unknown type,2,0,0,,
2007,6,Kansas,,,,Restaurant - other or unknown type,2,0,0,,
2006,12,Multistate,Other - Chemical/Toxin,,Confirmed,Other (describe in remarks),11,1,0,"bun; doughnuts, unspecified; danishes",
2007,7,Illinois,Campylobacter unknown,,Suspected,Restaurant - other or unknown type,3,0,0,,
2006,4,California,Hepatitis A,,Confirmed,Other (describe in remarks),8,2,0,ice,
2007,3,California,,,,Restaurant - other or unknown type,3,,,"rice bowl, unspecified",
2007,6,California,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),26,0,0,"grapes, unspecified",
2007,7,Illinois,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,7,0,0,shredded chicken,
2007,7,Illinois,,,,Restaurant - other or unknown type,3,0,0,,
2007,7,Illinois,Norovirus Genogroup I,unknown,Confirmed,Other (describe in remarks),526,0,0,,
2007,7,Wisconsin,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type; Other (describe in remarks),16,0,0,"roast beef, other",
2007,5,Minnesota,Salmonella enterica,Agona,Confirmed,Restaurant - other or unknown type,6,1,0,,
2007,6,North Dakota,Salmonella enterica,Newport,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); Other (describe in remarks),7,1,0,,
2007,6,Ohio,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,9,1,0,,
2007,6,Ohio,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type; Other (describe in remarks),10,0,0,,
2007,7,Connecticut,,,,School/college/university,28,0,0,"green beans, unspecified",
2007,6,Ohio,,,,Restaurant - other or unknown type,2,,0,"refried beans, unspecified",
2007,6,Ohio,,,,"Restaurant - other or unknown type; Fair, festival, other temp or mobile services",16,0,0,"ground beef, cheeseburger",
2007,6,Ohio,,,,Restaurant - other or unknown type,3,0,0,,
2007,6,Ohio,Norovirus Genogroup I,unknown,Confirmed,Restaurant - other or unknown type,4,0,0,"steak, other",
2007,6,Ohio,,,,Restaurant - other or unknown type,2,0,0,,
2007,6,Ohio,,,,Restaurant - other or unknown type; Private home/residence,19,2,0,,
2007,6,Ohio,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,8,0,0,,
2007,6,Ohio,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,24,3,0,,
2007,7,Ohio,,,,Office/indoor workplace,2,0,0,"pizza, pepperoni",
2007,5,Ohio,,,,Restaurant - other or unknown type,15,0,0,"sandwich, submarine",
2007,7,Minnesota,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other (describe in remarks),26,2,0,"beans, baked; unknown fruit",
2007,7,Minnesota,Norovirus Genogroup I,,Confirmed,Banquet Facility (food prepared and served on-site),9,0,0,oysters,
2007,7,Ohio,,,,Restaurant - other or unknown type,3,0,0,,
2007,6,Georgia,Salmonella enterica,Valdosta,Confirmed,Private home/residence,4,1,0,,
2006,11,Virginia,Salmonella enterica,Javiana,Confirmed,Unknown,43,8,0,,
2007,6,Minnesota,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,3,3,0,"steak, unspecified",
2007,7,New York,,,,Restaurant - other or unknown type,26,0,0,fritatta,
2007,7,Illinois,,,,Restaurant - other or unknown type,12,0,0,"burrito, beef",
2007,7,Illinois,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,5,1,0,,
2007,7,Illinois,,,,Restaurant - other or unknown type; Banquet Facility (food prepared and served on-site); Other (describe in remarks),38,0,0,,
2007,7,Illinois,,,,Restaurant - other or unknown type,4,0,0,,
2007,7,Illinois,Norovirus Genogroup I,unknown,Suspected,Restaurant - other or unknown type; Private home/residence; Other (describe in remarks),26,,,ice water,
2007,7,New Hampshire,,,,Restaurant - other or unknown type,9,0,0,,
2007,4,California,Norovirus unknown,,Suspected,Restaurant - other or unknown type,5,0,0,"sandwich, unspecified; french fries",
2007,3,California,Norovirus unknown,,Suspected,Restaurant - other or unknown type,4,0,0,,
2007,7,Georgia,Norovirus Genogroup I,unknown,Confirmed,Caterer (food prepared off-site from where served),20,,0,,
2007,6,Maryland,Salmonella enterica,Javiana,Confirmed,Grocery store; Other (describe in remarks),5,3,0,"tomato, unspecified; cheese, unspecified; chicken, unspecified; unspecified fruit",
2007,7,Florida,,,,Restaurant - other or unknown type,7,,,"fish, wahoo",
2007,7,Florida,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,,,sushi and sashimi,
2007,7,Florida,,,,Restaurant - other or unknown type,2,,,"refried beans, unspecified",
2007,6,Texas,,,,Banquet Facility (food prepared and served on-site),21,0,0,,
2007,7,Minnesota,Other - Bacterium,,Suspected,Private home/residence,32,0,0,"beef, smoked",
2007,7,South Carolina,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,10,1,0,,
2007,5,California,Bacillus cereus,,Suspected,Restaurant - other or unknown type,2,0,0,,
2007,6,California,Norovirus unknown,,Suspected,Private home/residence; Office/indoor workplace,21,1,0,"sandwich, unspecified",
2007,6,California,Norovirus unknown,,Suspected,Restaurant - other or unknown type,4,0,0,,
2007,7,Illinois,Salmonella enterica,Infantis,Confirmed,Grocery store,7,2,0,,
2007,8,Illinois,,,,Banquet Facility (food prepared and served on-site),23,0,0,,
2007,8,Illinois,,,,Restaurant - other or unknown type,9,0,0,,
2007,7,Missouri,,,,Private home/residence; Caterer (food prepared off-site from where served),75,0,0,"pork, smoked",
2007,5,Colorado,Salmonella enterica,Poona,Confirmed,School/college/university,2,0,0,,
2006,7,Texas,,,,Private home/residence,8,5,0,,
2006,5,Texas,,,,Restaurant - other or unknown type,5,1,0,,
2006,4,Texas,,,,Restaurant - other or unknown type,3,1,0,,
2007,1,Texas,,,,Restaurant - other or unknown type,7,,,"fajita, beef; quesadilla, chicken",
2007,7,California,Bacillus cereus; Staphylococcus aureus,,Suspected; Suspected,Restaurant - other or unknown type,4,0,0,,
2006,12,California,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,5,0,0,,
2007,7,Colorado,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,33,0,0,"tomato, unspecified",vine-stalk eg. tomato
2007,7,California,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Grocery store,4,0,0,"beans, chili",
2007,8,New York,,,,Restaurant - other or unknown type,22,0,0,"turkey, roasted",turkey
2007,7,California,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,2,0,0,"tuna, unspecified",
2007,1,Utah,Campylobacter jejuni,,Confirmed,Other (describe in remarks),62,4,0,"whole milk, unpasteurized; goat milk, unpasteurized; butter; goat cheese/chevre, unpasteurized",milk; milk; butter; cheese
2007,2,Washington,Salmonella enterica,Senftenberg,Confirmed,Restaurant - other or unknown type,12,2,0,"beef, other",
2007,6,Washington,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,5,0,0,,
2007,6,Washington,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,3,0,0,sushi,
2007,7,Washington,,,,Grocery store,5,0,0,"crab, cooked",
2007,7,Colorado,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6,0,0,,
2007,2,Michigan,,,,Banquet Facility (food prepared and served on-site),8,0,0,cantaloupe; watermelon,
2007,1,New Jersey,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,23,,,,
2007,6,Michigan,,,,Restaurant - other or unknown type,4,0,0,,
2007,3,Michigan,,,,Private home/residence; School/college/university,11,0,0,,
2007,5,Michigan,,,,Restaurant - other or unknown type,2,0,0,,
2007,6,Michigan,,,,Restaurant - other or unknown type,2,0,0,,
2007,4,Michigan,,,,Restaurant - other or unknown type,7,0,0,,
2007,6,Michigan,,,,Restaurant - other or unknown type,9,0,0,vanilla cake,
2007,5,Washington,Campylobacter jejuni,,Confirmed,Restaurant - other or unknown type,3,1,0,chicken,
2007,6,Washington,Norovirus Genogroup I,,Suspected,Other (describe in remarks),15,0,0,"cake, unspecified",
2007,7,Washington,Bacillus cereus,,Suspected,Restaurant - other or unknown type,2,0,0,"fried rice, unspecified",
2007,6,Michigan,Salmonella enterica,Enteritidis,Confirmed,Other (describe in remarks); Unknown,5,1,0,,
2007,7,New York,Norovirus unknown,,Confirmed,Other (describe in remarks),21,0,0,"other cheese; bread, white",cheese; bread
2007,7,California,Clostridium perfringens; Staphylococcus aureus,,Suspected; Suspected,Private home/residence,7,6,0,,
2007,3,California,Mycotoxins,,Suspected,Unknown,2,2,,mushrooms,
2007,2,California,Salmonella enterica,Montevideo,Confirmed,Restaurant - other or unknown type; Private home/residence; Other (describe in remarks),24,3,0,bean sprouts,
2007,8,New Jersey,Salmonella enterica,Newport,Confirmed,,8,,,,
2007,7,Florida,,,,Restaurant - other or unknown type,2,,,"burrito, chicken; enchilada, chicken",
2007,8,Oregon,Norovirus unknown,,Suspected,Restaurant - other or unknown type,22,0,0,guacamole,
2007,7,Georgia,Campylobacter jejuni,,Suspected,Other (describe in remarks),8,0,0,raw milk,milk
2007,8,Illinois,Norovirus Genogroup II,unknown,Suspected,Other (describe in remarks),42,0,0,,
2007,8,Florida,Staphylococcus aureus,,Confirmed,Private home/residence,15,,,"pork, smoked",
2007,8,South Carolina,Norovirus Genogroup II,unknown,Confirmed,Caterer (food prepared off-site from where served),30,0,0,,
2007,7,Florida,,,,Restaurant - other or unknown type,5,0,0,,
2007,7,New Hampshire,,,,Private home/residence,6,0,0,,
2007,8,Kentucky,,,,Banquet Facility (food prepared and served on-site),14,0,0,"chips, tortilla; chicken, strips; ground beef, meatballs; stuffed mushroom; quiche; mixed fruit; crudites",
