Year,Month,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
2014,May,Illinois,Restaurant,,,Norovirus genogroup I,,Suspected,7,1,0
2014,May,Illinois,Catering Service,,,Norovirus unknown,,Suspected,8,0,0
2014,May,Illinois,Restaurant,,,Norovirus genogroup II,,Confirmed,2,0,0
2014,May,Illinois,,,,Shigella flexneri,,Confirmed,8,4,0
2014,May,Illinois,Grocery Store,Deli Products; Chicken,,Salmonella enterica,Typhimurium,Confirmed,19,8,0
2014,May,Illinois,Restaurant,,,Norovirus unknown,,Suspected,4,0,0
2014,May,Indiana,Private Home/Residence,"Pie, Coconut Cream",,Salmonella enterica,Enteritidis,Confirmed,3,1,0
2014,May,Iowa,Restaurant,,,Norovirus genogroup II,,Suspected,5,0,0
2014,May,Kansas,Restaurant,,,,,,3,0,0
2014,May,Kansas,Fast Food Restaurant,,,Norovirus genogroup II,,Suspected,4,2,0
2014,May,Louisiana,Restaurant,"Crawfish/Crayfish, Unspecified",,Salmonella enterica,Montevideo,Confirmed,8,2,0
2014,May,Maryland,Restaurant,,,,,,6,0,0
2014,May,Maryland,Restaurant,"Pate, Chicken Liver","Liver, Chicken",Campylobacter jejuni; Campylobacter coli,,Confirmed; Confirmed,4,0,0
2014,May,Maryland,Catering Service,,,,,,18,0,0
2014,May,Maryland,Restaurant,"Rice, Fried Rice",,,,,5,0,0
2014,May,Michigan,Fast Food Restaurant; Restaurant,,,,,,9,0,0
2014,May,Michigan,Fast Food Restaurant; Restaurant,,,,,,4,0,0
2014,May,Michigan,Restaurant,,,,,,3,0,0
2014,May,Michigan,Fast Food Restaurant; Restaurant,,,,,,3,0,0
2014,May,Minnesota,Restaurant,,,Norovirus genogroup II,GII_14,Suspected,4,0,0
2014,May,Minnesota,Restaurant,,,Clostridium perfringens,,Suspected,3,0,0
2014,May,Minnesota,Banquet Facility,Potato Salad,,Norovirus genogroup II,,Confirmed,39,1,0
2014,May,Minnesota,Restaurant,Tuna Burger,Tuna,Scombroid toxin,,Confirmed,2,0,0
2014,May,Minnesota,Private Home/Residence,Raw Milk,Raw Milk,Campylobacter jejuni,,Confirmed,9,2,0
2014,May,Missouri,Restaurant,,,,,,10,0,0
2014,May,Multistate,Fast Food Restaurant; Restaurant,Clover Sprouts,Clover Sprouts,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,19,5,0
2014,May,Multistate,Private Home/Residence,"Mango, Unspecified",Mango,Salmonella enterica,Minnesota,Confirmed,4,1,0
2014,May,Multistate,Fast Food Restaurant; Restaurant; Restaurant; Private Home/Residence; Grocery Store; Long-Term Care/Nursing Home/As...,Cucumber,,Salmonella enterica,Newport,Confirmed,275,48,1
2014,May,Multistate,Private Home/Residence,Ground Beef,,"Escherichia coli, Shiga toxin-producing",O145,Confirmed,8,3,0
2014,May,Multistate,Restaurant; Private Home/Residence,Ground Beef,Ground Beef,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,12,4,0
2014,May,Nebraska,Private Home/Residence; Catering Service,,,,,,36,,
2014,May,New Jersey,Unknown,,,Salmonella enterica,Subspecies I,Confirmed,11,5,0
2014,May,New York,Restaurant,,,Norovirus genogroup I; Norovirus genogroup II,,Confirmed; Confirmed,6,0,0
2014,May,New York,Restaurant,,,Salmonella enterica,Hartford,Confirmed,2,0,0
2014,May,New York,Unknown,,,Salmonella enterica,Infantis,Confirmed,11,8,0
2014,May,North Carolina,Restaurant,Remoulade,,Salmonella enterica,Enteritidis,Confirmed,46,0,0
2014,May,Ohio,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,11,0,0
2014,May,Ohio,Fast Food Restaurant; Private Home/Residence; Grocery Store,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,10,0,0
2014,May,Ohio,Fast Food Restaurant,"Pizza, Meat And Vegetable",,,,,2,0,0
2014,May,Ohio,Restaurant,"Rice, White",,,,,24,0,0
2014,May,Ohio,Fast Food Restaurant,Salad,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,3,0,0
2014,May,Ohio,Restaurant; Nursing Home/Assisted Living Facility; Unknown,,,Salmonella enterica,Javiana,Confirmed,13,5,0
2014,May,Oklahoma,Catering Service,"Chicken, Smoked",Chicken,Salmonella enterica,Heidelberg,Confirmed,19,1,0
2014,May,Rhode Island,Restaurant,,,Norovirus unknown,,Suspected,5,0,0
2014,May,Tennessee,Fast Food Restaurant,,,Bacillus cereus,,Suspected,3,0,0
2014,May,Tennessee,Restaurant,,,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,3,0,0
2014,May,Texas,Restaurant,Beef; Charro Beans; Rice,,,,,2,0,0
2014,May,Texas,Fast Food Restaurant,"Pizza, Cheese",,,,,2,0,0
2014,May,Texas,Restaurant,"Cucumber Salad; Chicken, Bbq",,,,,4,0,0
2014,May,Texas,Restaurant,Charro Beans,,,,,5,0,0
2014,May,Texas,,Chili Con Queso,Cheddar Cheese,Norovirus genogroup II,Unknown,Confirmed,11,0,0
2014,May,Texas,,Shrimp Dishes,"Cheese, Unspecified; Shrimp",,,,2,0,0
2014,May,Utah,,"Milk, Whole Milk Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,,Confirmed,99,10,1
2014,May,Virginia,Catering Service,,,Norovirus genogroup I,Unknown,Suspected,25,2,0
2014,May,Virginia,Fast Food Restaurant,,,,,,10,0,0
2014,May,Virginia,,"Chocolate Milk, Pasteurized; Milk, 2% Milk Pasteurized","Milk; Milk, 2% Milk Pasteurized",Bacterium,,Suspected,32,0,0
2014,May,Virginia,Grocery Store,"Ground Beef, Hamburger; Chips; Lemonade, Unspecified",Ground Beef,Salmonella enterica,Typhimurium,Confirmed,4,0,0
2014,May,Washington,Restaurant,,,Salmonella enterica,Thompson,Confirmed,2,1,0
2014,May,Washington,Restaurant,"Basil, Unspecified",,Salmonella enterica,Enteritidis,Confirmed,7,1,0
2014,May,Washington,Fast Food Restaurant,,,Salmonella enterica,"I 4,[5],12:i:-",Suspected,2,1,0
2014,May,Washington,Restaurant,"Lettuce, Unspecified",,Norovirus,,Suspected,7,0,0
2014,May,Washington,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,3,0,0
2014,May,Washington,Restaurant,,,Clostridium perfringens,,Suspected,4,0,0
2014,May,Wisconsin,Banquet Facility,,,Norovirus genogroup II,Unknown,Confirmed,33,0,0
2014,June,Alabama,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,53,14,0
2014,June,Arizona,,"Oysters, Raw",,Vibrio parahaemolyticus,,Confirmed,2,1,0
2014,June,Arizona,Restaurant,,,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,2,0,0
2014,June,Arkansas,Office/Indoor Workplace,Salsa,,Shigella sonnei,,Confirmed,269,11,0
2014,June,Arkansas,Restaurant,"Refried Beans, Unspecified",,Clostridium perfringens,,Suspected,9,0,0
2014,June,California,Restaurant,"Pizza, Pepperoni (Source Unknown)",,Norovirus unknown,,Suspected,9,0,0
2014,June,California,Catering Service,Lettuce (Source Unknown),Lettuce,Norovirus unknown,,Confirmed,23,0,0
2014,June,California,Restaurant,,,,,,3,0,0
2014,June,California,Private Home/Residence,,,Norovirus unknown,,Suspected,5,0,0
2014,June,California,Catering Service,Onions,Onion,Norovirus unknown,,Confirmed,23,0,0
2014,June,California,Restaurant,,,Norovirus unknown,,Suspected,15,0,0
2014,June,California,Restaurant,,,,,,6,0,0
2014,June,California,Prison/Jail,"Spread/Filling, Other",,Norovirus unknown,,Suspected,25,0,0
2014,June,California,,,,,,,11,0,0
2014,June,California,Banquet Facility,"Salmon, Unspecified; Spices","Fish, Salmon; Pepper, Ground",Norovirus unknown,,Confirmed,18,0,0
2014,June,California,Restaurant,"Sushi, Unspecified","Fish, Tuna",Scombroid toxin,,Confirmed,3,0,0
2014,June,California,Private Home/Residence,Potato Salad,,Bacterium,,Suspected,4,0,0
2014,June,Colorado,Restaurant,,,,,,2,0,0
2014,June,Colorado,Nursing Home/Assisted Living Facility,,,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,6,0,0
2014,June,Colorado,Restaurant,,,,,,5,0,0
2014,June,Colorado,Nursing Home/Assisted Living Facility,,,Bacterium,,Suspected,6,0,0
2014,June,Colorado,Restaurant,,,Bacterium,,Suspected,3,0,0
2014,June,Connecticut,Restaurant,Mango Batido,,Salmonella enterica,,Confirmed,4,1,0
2014,June,Florida,Restaurant,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,,Confirmed,5,0,0
2014,June,Florida,Restaurant,"Lettuce, Unspecified; Guacamole, Unspecified",,Norovirus genogroup II,,Confirmed,8,0,0
2014,June,Florida,Prison/Jail,Chicken,Chicken,Salmonella enterica,Enteritidis,Confirmed,4,4,0
2014,June,Florida,,Chicken Suiza,Chicken,Bacillus cereus,,Suspected,20,0,0
2014,June,Florida,Restaurant,,,,,,2,0,0
2014,June,Florida,Restaurant,,,Norovirus unknown,,Suspected,7,0,0
2014,June,Florida,Restaurant,,,Campylobacter,,Suspected,4,1,0
2014,June,Florida,Restaurant,,,Norovirus,,Suspected,6,0,0
2014,June,Florida,Fast Food Restaurant,,,,,,4,0,0
2014,June,Georgia,Catering Service,,,Norovirus genogroup II,Unknown,Suspected,5,0,0
2014,June,Georgia,Private Home/Residence,Egg Salad/Egg Salad Sandwich,,Salmonella enterica,Javiana,Confirmed,10,3,0
2014,June,Illinois,Private Home/Residence,,,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,11,1,0
2014,June,Illinois,Restaurant,,,Norovirus unknown,,Suspected,7,0,0
2014,June,Illinois,Restaurant,"Chicken; Salad, Unspecified",,Salmonella enterica,Typhimurium,Confirmed,9,0,0
2014,June,Illinois,Restaurant; Grocery Store,,,Salmonella enterica,Ohio,Confirmed,4,0,0
2014,June,Indiana,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,22,2,0
2014,June,Kansas,Prison/Jail,Meat Sauce,,Clostridium perfringens,,Confirmed,167,0,0
2014,June,Kentucky,Restaurant,"Chicken, Fried; Dressing; Ham; Turkey; Bread, Crumbs",Chicken; Ham; Turkey,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,19,3,0
2014,June,Louisiana,,,,Salmonella enterica,Urbana,Confirmed,3,2,0
2014,June,Maryland,Restaurant,"Pork, Bbq",,Clostridium perfringens,,Suspected,8,0,0
2014,June,Maryland,Banquet Facility,,,,,,8,0,0
2014,June,Maryland,Prison/Jail,Egg Salad/Egg Salad Sandwich,,Staphylococcus aureus,,Confirmed,46,1,0
2014,June,Maryland,Restaurant,,,,,,3,0,0
2014,June,Massachusetts,Restaurant,,,Salmonella enterica,Oranienburg,Confirmed,6,1,0
2014,June,Massachusetts,Private Home/Residence,Ground Beef,Ground Beef,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,4,2,1
2014,June,Massachusetts,Fast Food Restaurant,Salads,,Norovirus genogroup I,,Confirmed,8,0,0
2014,June,Michigan,Fast Food Restaurant; Catering Service,"Sandwich, Submarine",,Sapovirus,,Confirmed,21,0,0
2014,June,Michigan,Restaurant; Restaurant; Banquet Facility,,,Cyclospora,,Confirmed,14,1,0
2014,June,Minnesota,Private Home/Residence,"Fish, Puffer Unspecified","Fish, Puffer Unspecified",Chemical or toxin,,Confirmed,2,0,0
2014,June,Minnesota,Catering Service,Ice,,Norovirus genogroup II,,Suspected,14,0,0
2014,June,Minnesota,Restaurant,Cabbage,Cabbage,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,15,4,0
2014,June,Missouri,Fast Food Restaurant; Restaurant; Office/Indoor Workplace,,,Salmonella enterica,Enteritidis,Confirmed,3,0,0
2014,June,Montana,,"Milk, Unpasteurized",,Salmonella enterica,Typhimurium,Confirmed,7,3,0
2014,June,Multistate,Private Home/Residence,"Peaches, Unspecified; Nectarine",Peaches,Listeria monocytogenes,,Confirmed,2,2,1
2014,June,Multistate,,Pre-Packaged Salad,,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,16,13,0
2014,June,Multistate,Restaurant; Unknown,Mung Bean Sprouts,,Listeria monocytogenes,,Confirmed,5,3,2
2014,June,Multistate,Restaurant,Cabbage,,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,16,2,0
2014,June,Multistate,,"Peppers, Mini",,Salmonella enterica,Paratyphi B,Confirmed,21,5,0
2014,June,Multistate,Farm/Dairy,Raw Milk,,Listeria monocytogenes,,Confirmed,2,2,1
2014,June,Nevada,Restaurant,,,Shigella flexneri,Unknown,Suspected,13,1,0
2014,June,New Jersey,Restaurant,"Oysters, Raw",,Norovirus,,Suspected,23,0,0
2014,June,New Jersey,Restaurant,,,Campylobacter jejuni,,Confirmed,5,1,0
2014,June,New York,Private Home/Residence,Swai Fish Stew,"Fish,Other",,,,3,1,0
2014,June,New York,Private Home/Residence,Spaghetti Sauce W/ Peas And Meat,,Clostridium botulinum,,Confirmed,2,2,0
2014,June,New York,Restaurant,"Tuna, Raw","Fish, Tuna",Scombroid toxin,,Confirmed,2,0,0
2014,June,New York,Restaurant,,,Norovirus genogroup II,,Confirmed,11,0,0
2014,June,New York,Restaurant,,,Listeria monocytogenes,,Confirmed,2,2,0
2014,June,New York,Restaurant,"Oysters, Raw",Oysters,Vibrio parahaemolyticus,,Confirmed,5,1,0
2014,June,North Dakota,Private Home/Residence,"Pork, Roasted",,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,20,2,0
2014,June,Ohio,Banquet Facility,Shredded Chicken,,Clostridium perfringens,,Confirmed,8,0,0
2014,June,Ohio,Restaurant,,,Norovirus,,Suspected,5,0,0
2014,June,Ohio,Private Home/Residence,"Pork, Roasted",Pork,Salmonella enterica; Salmonella enterica,"I 4,[5],12:i:-; I 4,[5],12:i:-",Confirmed; Suspected,18,2,0
2014,June,Ohio,Private Home/Residence,Strawberries,,Cryptosporidium unknown,,Suspected,6,1,0
2014,June,Oregon,Restaurant; Fair/Festival,Oysters,Oysters,Vibrio parahaemolyticus,,Confirmed,2,0,0
2014,June,Pennsylvania,Private Home/Residence; Grocery Store,"Chicken, Fried; Pasta Salad",,Norovirus unknown,,Confirmed,15,0,0
2014,June,South Carolina,,"Chips, Tortilla",,Norovirus genogroup II,,Suspected,26,0,0
2014,June,South Carolina,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,4,2,0
2014,June,South Carolina,Restaurant,,,Salmonella enterica,Singapore,Confirmed,3,1,0
2014,June,Tennessee,Restaurant,,,Bacillus cereus,,Suspected,5,1,0
2014,June,Texas,Restaurant,"Shrimp, Raw; Pork; Eggs, Other",Shrimp; Pork; Egg,,,,2,0,0
2014,June,Texas,Restaurant,,,Cyclospora cayatenensis,,Confirmed,2,0,0
2014,June,Texas,Private Home/Residence,,,Campylobacter,,Suspected,6,0,0
2014,June,Texas,Banquet Facility,Fettuccine Alfredo,"Chicken; Onion; Shrimp; Squash, Yellow; Zucchini",Campylobacter jejuni,,Confirmed,30,1,0
2014,June,Utah,Restaurant,,,Norovirus,,Suspected,8,0,0
2014,June,Virginia,Private Home/Residence; Grocery Store,,,Norovirus genogroup I,GI_3B,Confirmed,47,0,0
2014,June,Virginia,Restaurant; Private Home/Residence,Sprouts,Sprouts,Listeria monocytogenes,,Confirmed,2,2,0
2014,June,Washington,Restaurant,,,Norovirus unknown,,Suspected,26,0,0
2014,June,Washington,Restaurant,,,,,,2,0,0
2014,June,Washington,Restaurant; Private Home/Residence,"Beef; Lamb; Pork, Roasted",,Salmonella enterica; Salmonella enterica; Salmonella enterica,"Anatum; I 4,[5],12:i:-",Confirmed; Confirmed; Confirmed,35,4,0
2014,June,Washington,Restaurant,"Ground Beef, Unspecified",,Clostridium perfringens,,Suspected,2,0,0
2014,June,West Virginia,Restaurant,Cheese Dip,,Bacillus cereus,,Confirmed,52,0,0
2014,June,Wisconsin,Catering Service,Fruit Platter,Blueberries; Cantaloupe; Honeydew Melon; Strawberries,Norovirus genogroup II,,Confirmed,21,0,0
2014,July,Alaska,Camp,Black Bear Meat,,Trichinella spiralis,,Confirmed,4,0,0
2014,July,Arizona,Unknown,,,Salmonella enterica,Agona,Confirmed,3,1,0
2014,July,California,Restaurant,,,Chemical or toxin,,Suspected,3,0,0
2014,July,California,Restaurant; Catering Service,Chicken,,Norovirus unknown,,Confirmed,17,0,1
2014,July,California,Fast Food Restaurant,,,Chemical or toxin,,Suspected,2,0,0
2014,July,California,Restaurant,,,,,,2,0,0
2014,July,California,Restaurant; Catering Service,Chicken,,Norovirus unknown,,Confirmed,17,0,1
2014,July,Connecticut,Camp,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,25,0,0
2014,July,Connecticut,Restaurant,"Scallops, Fried; Shrimp, Fried",Scallops; Shrimp,Unknown,,Confirmed,2,2,0
2014,July,Florida,Prison/Jail,,,Salmonella enterica,Enteritidis,Suspected,101,1,0
2014,July,Florida,Restaurant,,,Staphylococcus aureus,,Suspected,2,0,0
2014,July,Florida,Restaurant,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,,Confirmed,2,0,0
2014,July,Florida,Restaurant,"Steak (Beef Taco), Cilantro,Onions",,Salmonella enterica,Braenderup,Confirmed,12,4,0
2014,July,Florida,Fast Food Restaurant,Coffee,Coffee,Cleaning agents,,Suspected,2,0,0
2014,July,Florida,Restaurant,,,Staphylococcus aureus,,Suspected,6,0,0
2014,July,Florida,Prison/Jail,,,Salmonella enterica,Enteritidis,Suspected,10,0,0
2014,July,Florida,Restaurant,Egg-In-Muffin-Style Sandwich,Egg,,,,3,0,0
2014,July,Florida,Prison/Jail,,,Salmonella enterica; Salmonella enterica,Group D1; Poona,Confirmed; Suspected,16,3,0
2014,July,Illinois,Restaurant,,,Norovirus genogroup I,GI_3,Confirmed,4,0,0
2014,July,Illinois,,"Pork, Carnitas",Pork,Salmonella enterica,Braenderup,Confirmed,8,2,0
2014,July,Illinois,Fast Food Restaurant,,,Norovirus genogroup II; Salmonella enterica,,Confirmed; Suspected,4,1,0
2014,July,Indiana,Restaurant,,,Norovirus genogroup I,,Confirmed,21,0,0
2014,July,Louisiana,,,,Salmonella enterica,Enteritidis,Confirmed,5,2,0
2014,July,Maryland,Restaurant,Broiled Salmon With Shrimp Scampi,,,,,2,0,0
2014,July,Maryland,Restaurant,"Pancakes, Unspecified",,,,,4,0,0
2014,July,Maryland,Restaurant,Crab,Crab,,,,6,0,0
2014,July,Maryland,Restaurant,Eggs,Egg,Salmonella enterica,Enteritidis,Confirmed,18,3,0
2014,July,Maryland,Fast Food Restaurant,,,,,,2,0,0
2014,July,Massachusetts,Private Home/Residence,"Beef, Chili",,,,,23,0,0
2014,July,Massachusetts,Hospital,,,Salmonella enterica,Norwich,Confirmed,15,3,0
2014,July,Massachusetts,Fast Food Restaurant; Restaurant,Oysters,,Vibrio parahaemolyticus,,Confirmed,7,1,0
2014,July,Minnesota,Catering Service,"Potato Salad; Celery, Unspecified",Celery; Celery,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,57,9,0
2014,July,Minnesota,Fast Food Restaurant; Private Home/Residence,"Oysters, Raw","Oysters, Raw",Vibrio parahaemolyticus,,Confirmed,6,0,0
2014,July,Minnesota,Grocery Store,"Oysters, Raw","Oysters, Raw",Vibrio parahaemolyticus; Vibrio other,,Confirmed; Suspected,5,0,0
2014,July,Minnesota,Fast Food Restaurant,"Romaine Lettuce, Unspecified",Romaine Lettuce,Salmonella enterica,Miami,Confirmed,7,1,0
2014,July,Minnesota,,"Turkey, Roasted",Turkey,Salmonella enterica,Javiana,Confirmed,20,1,0
2014,July,Mississippi,,,,,,,9,0,0
2014,July,Mississippi,Fast Food Restaurant,"Crawfish/Crayfish, Unspecified",Crawfish/Crayfish,Salmonella enterica,Paratyphi B,Confirmed,11,2,0
2014,July,Multistate,Private Home/Residence,Ground Beef,,Salmonella enterica,Typhimurium,Confirmed,47,11,0
2014,July,New Jersey,Private Home/Residence,Wild Mushrooms,,Mycotoxins,,Confirmed,3,0,0
2014,July,New Mexico,Restaurant,,,,,,8,0,0
2014,July,New York,,Raw Milk,Raw Milk,Campylobacter jejuni,,Confirmed,8,0,0
2014,July,New York,Restaurant,Punch,,,,,12,0,0
2014,July,New York,Restaurant,Tuna Sushi,Tuna,Scombroid toxin,,Confirmed,3,0,0
2014,July,New York,Unknown,Cucumber,,Salmonella enterica,Newport,Confirmed,21,5,0
2014,July,Ohio,Catering Service,,,Norovirus unknown,,Suspected,16,0,0
2014,July,Ohio,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,16,0,0
2014,July,Ohio,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,2,0,0
2014,July,Ohio,Private Home/Residence,Pesto,,Clostridium botulinum,,Confirmed,2,2,0
2014,July,Ohio,Private Home/Residence,"Milk, Unpasteurized",,Campylobacter unknown,,Suspected,3,0,0
2014,July,Ohio,Private Home/Residence,Raw Ground Beef,,Campylobacter,,Confirmed,2,0,0
2014,July,Oklahoma,Catering Service; Grocery Store,,,Salmonella enterica,Montevideo,Confirmed,30,0,0
2014,July,Oregon,Restaurant,,,Norovirus genogroup II,,Confirmed,13,0,0
2014,July,Oregon,Restaurant,,,Campylobacter,,Confirmed,4,0,0
2014,July,Oregon,Fast Food Restaurant,,,Salmonella enterica,,Confirmed,3,2,
2014,July,Pennsylvania,Private Home/Residence; Camp,,,,,,11,0,0
2014,July,Pennsylvania,Catering Service,"Sandwich, Hoagie",,Norovirus unknown,,Confirmed,40,0,0
2014,July,Rhode Island,Fast Food Restaurant,"Chicken, Stew",,Clostridium perfringens,,Suspected,6,0,0
2014,July,Rhode Island,Restaurant,"Sushi, Various Types",,Norovirus unknown,,Suspected,3,0,0
2014,July,Rhode Island,Restaurant,Tuna Sushi,"Fish, Tuna",Scombroid toxin,,Confirmed,2,0,0
2014,July,South Carolina,,,,Salmonella enterica,Enteritidis,Confirmed,12,1,0
2014,July,South Carolina,,,,Salmonella enterica,Saintpaul,Confirmed,3,0,0
2014,July,Texas,,"Gravy, Beef","Gravy, Beef",,,,3,0,0
2014,July,Texas,,"Eggs, Unspecified",Egg,,,,3,0,0
2014,July,Virginia,Restaurant,,,,,,15,0,0
2014,July,Washington,Camp,,,Salmonella enterica,Enteritidis,Confirmed,3,0,0
2014,July,Washington,Restaurant,,,Norovirus unknown,,Suspected,4,0,0
2014,July,Wisconsin,Camp,Pasta Salad,,Streptococcus group A,,Confirmed,54,0,0
2014,August,Alaska,,Fermented Fish Heads,,Clostridium botulinum,,Confirmed,3,2,1
2014,August,Arizona,Restaurant,,,Shigella sonnei,subgroup D,Confirmed,2,0,0
2014,August,Arizona,Unknown,,,"Escherichia coli, Shiga toxin-producing",,Confirmed,2,0,0
2014,August,Arizona,Banquet Facility; Catering Service; Religious Facility,,,Salmonella enterica,Panama,Confirmed,19,3,0
2014,August,California,Restaurant; Catering Service,Daal (Common Ingredients In Indian Cuisine),,Bacillus cereus,,Suspected,12,0,0
